subject,session,runtime,p1,pmod_mean,pmod_surprise,pmod_sd,pmod_pe
8,5,253.15,NaN,0.596008474096026,1.42483204714494,0.120667639680016,0.0442806844897094
8,5,254.7,NaN,0.619583212144688,0.746595251700931,0.0956217581672835,0.0409581863665761
8,5,256.3,NaN,0.594868917530312,1.394347180915,0.105417636153127,0.0589522038523389
8,5,257.8,NaN,0.566959514040775,1.30353931915793,0.126187692549153,0.0335297673525488
8,5,259.4,NaN,0.52997405334109,1.20742618272492,0.15426299151949,0.0392741404534839
8,5,267.85,0.4,0.479491515837422,1.08918769536748,0.183923008423755,0.048843937803417
8,5,269.45,NaN,0.415109218736898,0.942006415590293,0.206520372355029,0.05766694825512
8,5,270.95,NaN,0.343309562587087,0.773760844620244,0.214062765153654,0.0599352167543984
8,5,272.55,NaN,0.476948393888129,1.54241805202613,0.166588839903621,0.26638235500496
8,5,273.95,NaN,0.424431506121431,0.934974800023725,0.179402750093792,0.0663648009236959
8,5,275.55,NaN,0.500261299133581,1.23639634146678,0.145639665797176,0.127483485970067
8,5,277,NaN,0.458116954959122,1.00075414700354,0.15903015320963,0.059472307962352
8,5,278.4,NaN,0.412074362863329,0.883946587490522,0.168165570443157,0.0415993279115688
8,5,279.8,NaN,0.364939938422507,0.766294405333585,0.169557297244123,0.0402278678245087
8,5,281.2,NaN,0.320950189815323,0.655035051912279,0.16368120143331,0.035678833105931
8,5,282.6,NaN,0.283047972604769,0.558410690858066,0.153177524755234,0.0293118096617113
8,5,284.15,NaN,0.366895623713651,1.82088150482093,0.160881315294977,0.190896560595358
8,5,285.75,NaN,0.327249252490466,0.659484726770666,0.149996325794479,0.0479900894205031
8,5,287.25,NaN,0.29527089164203,0.571856006007625,0.139952090704941,0.0250908418263905
8,5,288.8,NaN,0.362588333035855,1.75988895498702,0.150918876445011,0.150486038166722
8,5,290.35,NaN,0.328085527368,0.64970266893559,0.139180414672051,0.0436717999733269
8,5,291.85,NaN,0.300681752174974,0.573650489505997,0.130038217899597,0.021557758474913
8,5,293.4,NaN,0.278088859734919,0.51597894390621,0.121402666515577,0.0170290094518563
8,5,294.85,NaN,0.259394230448156,0.470106827565036,0.113770585383014,0.0135988757500903
8,5,296.25,NaN,0.243750383148968,0.433222306285986,0.10743349382673,0.011009624808964
8,5,297.8,NaN,0.230417075944948,0.403065588544676,0.102399393974823,0.00909904716047106
8,5,299.35,NaN,0.218803866718592,0.377851306764862,0.098510294098306,0.00770601811031112
8,5,307.85,0.5,0.264837878509101,2.19228986111501,0.120343796901917,0.159289575897855
8,5,309.35,NaN,0.2469484790259,0.443865659796095,0.101451983370645,0.0267664771178123
8,5,310.85,NaN,0.235175494356454,0.409179522804077,0.0950553659775792,0.00813826706867245
8,5,312.25,NaN,0.225326853247208,0.386799345622018,0.0912536748162193,0.00653478393009903
8,5,313.75,NaN,0.216605114064389,0.368340363886181,0.0886066073178173,0.00567718910888507
8,5,315.15,NaN,0.208667583438817,0.352188384596424,0.0866344837359112,0.00508816771019268
8,5,316.7,NaN,0.201319877572664,0.337644237127268,0.0851132187506947,0.00464682758537626
8,5,318.2,NaN,0.194435814430367,0.324310286589874,0.0839151194731874,0.00430204884625963
8,5,319.75,NaN,0.232565540998518,2.36263411183804,0.112144300689938,0.157462019885524
8,5,321.15,NaN,0.218194266748117,0.381884549239826,0.0893623175945975,0.0235390844693605
8,5,322.75,NaN,0.2100544138611,0.355117930439576,0.0837130868490669,0.00536126945670335
8,5,324.3,NaN,0.203305831448181,0.340174815409333,0.0811422024873464,0.00423971568799626
8,5,325.8,NaN,0.197208002238807,0.327902079818277,0.0796211658914442,0.00379795935644633
8,5,327.4,NaN,0.191518250470667,0.316901858914015,0.0785780852536532,0.00352687002418571
8,5,328.85,NaN,0.186126752335172,0.306712887868333,0.0778038522964342,0.00332375342842172
8,5,330.35,NaN,0.180971496266861,0.297123967722987,0.0772057777817728,0.00315849433819749
8,5,331.75,NaN,0.176011733965066,0.288014433645165,0.0767363318438262,0.00301878528715064
8,5,333.3,NaN,0.171217782261342,0.279304301961569,0.0763681256729384,0.00289826237885145
8,5,334.75,NaN,0.166566466268713,0.27093504583909,0.0760837309739679,0.00279307485730608
8,5,336.2,NaN,0.203441557624592,2.585830113256,0.113544501570933,0.178852238186361
8,5,344.6,0.166666666666667,0.18947818492658,0.328147880742446,0.0841679418779223,0.0229469583520488
8,5,346.05,NaN,0.183005841996062,0.303077078700748,0.0772946259472774,0.00412701886084824
8,5,347.45,NaN,0.177996952072933,0.291602332610505,0.0745939380607241,0.00298189969833139
8,5,348.9,NaN,0.211322755352569,2.49007555744239,0.11341367211584,0.150890715377721
8,5,350.3,NaN,0.197180189547541,0.342493077045929,0.0846340213845448,0.0231973792951837
8,5,351.75,NaN,0.190472573550378,0.316851877677501,0.0771521083060926,0.00434807729168644
8,5,353.2,NaN,0.185370667680232,0.304848135628727,0.0740013496420477,0.00308042248475027
8,5,354.7,NaN,0.180931195063448,0.295784332558809,0.0723807939379601,0.00265436023805744
8,5,356.25,NaN,0.176847001759425,0.287943445986482,0.0714374317791685,0.00244466811174511
8,5,357.85,NaN,0.172986982526098,0.280767487705457,0.0708475268009257,0.00231317417328482
8,5,359.35,NaN,0.169283885838911,0.274018056787985,0.0704678198411365,0.00221816173909879
8,5,360.95,NaN,0.200758521400404,2.56248344549751,0.110932400721891,0.15648255385479
8,5,362.35,NaN,0.187596584937842,0.323296637611491,0.0806566838746157,0.0223458488860294
8,5,363.75,NaN,0.181865029903972,0.299731790651026,0.0734873931826648,0.00365860342558523
8,5,365.2,NaN,0.213608612377892,2.45905993526429,0.115891229850273,0.138539443667845
8,5,366.65,NaN,0.278072079753881,2.22695827939564,0.19180774415188,0.116424403050541
8,5,368.1,NaN,0.229049596122667,0.470073294194049,0.116113336199916,0.0612085668180636
8,5,369.6,NaN,0.213610727180704,0.375290041986589,0.0914586060299396,0.0119927899125822
8,5,371.05,NaN,0.205083954920756,0.346684452959579,0.0804856107064883,0.00579510764630136
8,5,372.45,NaN,0.199087693827416,0.331125596432147,0.0750297155338264,0.00378328608974718
8,5,373.9,NaN,0.229300745594662,2.3285240481276,0.112494971092081,0.126076842471456
8,5,382.5,0.333333333333333,0.214920105458962,0.375760099627803,0.0852360106379006,0.0237462958045177
