subject,session,runtime,p1,pmod_mean,pmod_surprise,pmod_sd,pmod_pe
8,10,1.55,NaN,0.322097150190523,1,0.244984168256509,0.219330048674923
8,10,3.1,NaN,0.508180184379148,1.63443219860062,0.22926739454448,0.462452379420082
8,10,4.7,NaN,0.404228022821995,1.02379823201108,0.2069031485561,0.203516329026597
8,10,6.2,NaN,0.509830819794878,1.30675875588877,0.200069747122432,0.247666649724296
8,10,7.8,NaN,0.585726159462518,0.971909506499256,0.190411718017431,0.0831183800127611
8,10,9.4,NaN,0.498260756510136,1.271343371163,0.182429047087433,0.222852453330006
8,10,10.8,NaN,0.563126862581204,1.00502714442148,0.173087359461263,0.155539826973328
8,10,12.2,NaN,0.494711777982574,1.19471369522594,0.170117158267106,0.184267481086511
8,10,13.75,NaN,0.551634049044859,1.01533984763506,0.162749293653324,0.148878614937103
8,10,15.35,NaN,0.492779209313413,1.1572513712786,0.161240087176595,0.167843621808996
8,10,16.85,NaN,0.54418899038118,1.02098670584557,0.155241912557856,0.144128827007182
8,10,18.3,NaN,0.491573311738522,1.13349232313486,0.154545550164787,0.157796949579076
8,10,19.85,NaN,0.538971232949186,1.02452150315494,0.149537670221524,0.140511687364121
8,10,21.25,NaN,0.490750073852801,1.11707132083425,0.149325927925215,0.15101065847664
8,10,22.85,NaN,0.53511522587972,1.02693961008524,0.145058028747784,0.137701916809468
8,10,24.25,NaN,0.49015332856477,1.10505491932277,0.145149541985827,0.146120978079739
8,10,25.85,NaN,0.450346024650125,0.971864650977534,0.15137322747431,0.0434185923364056
8,10,34.45,1,0.501190243735539,1.1508941685258,0.142425654101264,0.166435865703594
8,10,35.85,NaN,0.54042990757697,0.996569763729886,0.147588587071294,0.04449273806629
8,10,37.3,NaN,0.493238967405871,1.12164318053456,0.139444265069398,0.157016323449104
8,10,38.85,NaN,0.531693988051413,1.01964131326817,0.137908078175514,0.129205119938069
8,10,40.45,NaN,0.491346573167764,1.09447653591778,0.136867844886783,0.141022186491675
8,10,41.85,NaN,0.528599033265619,1.02518710087544,0.134752492495473,0.129594892803865
8,10,43.4,NaN,0.490373170101353,1.08497337766231,0.134732559804082,0.137161930235966
8,10,45,NaN,0.526580273690429,1.02804804820086,0.132562527747183,0.129223536953239
8,10,46.55,NaN,0.489773527654559,1.07880827378299,0.132917091092884,0.134853824191936
8,10,48,NaN,0.525079649732079,1.02981329679927,0.13083835749996,0.128619359889586
8,10,49.55,NaN,0.489359101425999,1.07424251809397,0.131350959509372,0.133193127957322
8,10,51,NaN,0.523886438204072,1.03103456281105,0.129400965874852,0.127996177054024
8,10,52.5,NaN,0.489051286136343,1.07062237114524,0.129985224494911,0.131886434056077
8,10,54,NaN,0.522901078905024,1.03194232832989,0.128168148707761,0.12741315572248
8,10,55.55,NaN,0.48881143907104,1.06763967105244,0.128783920515948,0.130810337759171
8,10,57.05,NaN,0.522067672222825,1.03265004766452,0.127093139798845,0.126883067572224
8,10,58.65,NaN,0.488618130302039,1.06512173879823,0.127719588318629,0.129900378081511
8,10,60.05,NaN,0.521350936607415,1.03322069871657,0.126145229638866,0.126405255986687
8,10,61.5,NaN,0.488458388702517,1.06295980857247,0.126770713496139,0.1291173803608
8,10,63.05,NaN,0.52072679422469,1.03369242925358,0.125302405665937,0.125975251152302
8,10,71.6,1,0.488323829690073,1.06107980791528,0.12592011825627,0.128435077265207
8,10,73.05,NaN,0.520177902264805,1.03408991319122,0.124548011598033,0.125587791366158
8,10,74.55,NaN,0.488208749679983,1.05942849382362,0.125153883694923,0.127834682220027
8,10,76.1,NaN,0.458859327397407,0.966372611886369,0.136267072360494,0.0324311990121045
8,10,77.55,NaN,0.499346397614623,1.12387616079474,0.125477044141117,0.152741843231983
8,10,79,NaN,0.468849401068589,0.998115333713988,0.126672398837149,0.118440802425027
8,10,80.5,NaN,0.502982353493429,1.0928035052429,0.124766876845664,0.135132274832584
8,10,82.05,NaN,0.532926226336262,0.991420309119193,0.135462445047616,0.0340917967583245
8,10,83.65,NaN,0.493827332940759,1.09827765524597,0.12414884422004,0.147617017456123
8,10,85.25,NaN,0.464462168882866,0.982298489775282,0.133361147513303,0.0336429225554779
8,10,86.7,NaN,0.433288564417842,0.900939602381904,0.147729687270724,0.0308408829371953
8,10,88.3,NaN,0.484141078168258,1.20659993414968,0.12766266875833,0.182723784802587
8,10,89.85,NaN,0.453953217694284,0.95495152653044,0.128195337830187,0.113658742307784
8,10,91.25,NaN,0.490446892883681,1.13938446714667,0.125859079716933,0.143387648169208
8,10,92.8,NaN,0.522071277763042,1.02783116949562,0.137732754049217,0.0369302618667777
8,10,94.35,NaN,0.482900477519902,1.06513262258723,0.123328032134944,0.14415031281308
