subject,session,runtime,p1,pmod_mean,pmod_surprise,pmod_sd,pmod_pe
32,2,334.7,NaN,0.571606914772542,0.821082871553762,0.299053193725273,0.00321989752792529
32,2,336.2,NaN,0.455743057802281,1.2229929014205,0.294769484171381,3.29986814229427
32,2,337.7,NaN,0.547238496349921,1.13370741459773,0.293337484838295,2.78482817761078
32,2,339.15,NaN,0.565979510090939,0.86975837244936,0.297032837310743,0.0293669829735813
32,2,340.6,NaN,0.57159051923993,0.821178270143404,0.299044523956187,0.00324936920750899
32,2,342,NaN,0.573584203652039,0.806946107703057,0.299991857274345,0.000517565609413391
32,2,343.55,NaN,0.455643216859554,1.22966721192453,0.294931415478233,3.33407316141858
32,2,345.05,NaN,0.547287384597746,1.13402350457523,0.293378948699657,2.7841757153447
32,2,346.5,NaN,0.453910467375012,1.14333258524289,0.293305347828101,2.84671946391887
32,2,347.9,NaN,0.434295621821219,0.87279059120602,0.297040695646124,0.0317757548087312
32,2,349.4,NaN,0.428471132188274,0.82187975835437,0.299055355218981,0.00343304940417306
32,2,350.8,NaN,0.544270829310525,1.22273008740318,0.294755634658328,3.29841894684106
32,2,352.35,NaN,0.452769890935496,1.13375137615388,0.293335260793139,2.78513529891769
32,2,353.9,NaN,0.434023188009324,0.869780484175575,0.297032412835448,0.0293833126016468
32,2,355.4,NaN,0.544304283001906,1.20415597311067,0.294313191798894,3.19732699561809
32,2,356.95,NaN,0.565646132069657,0.877514706552999,0.29736166374774,0.0363151116216718
32,2,358.55,NaN,0.57162408912698,0.822028308908946,0.299194797160768,0.00343776634773104
32,2,367.1,0.633333333333333,0.573642818100123,0.806861379762688,0.300068283619691,0.00048287742739874
32,2,368.65,NaN,0.455618060007472,1.22986553615821,0.294927998251083,3.33488454407597
32,2,370.2,NaN,0.434121405171579,0.877308889021585,0.297538952857777,0.0366126087509818
32,2,371.7,NaN,0.544544992550745,1.20382953575304,0.29430394867146,3.18959069538121
32,2,373.15,NaN,0.453009828845968,1.13461955180593,0.293272566991745,2.79373817005988
32,2,374.55,NaN,0.434100049036967,0.87041318536996,0.297017516357916,0.029860551176618
32,2,376.05,NaN,0.544310892452095,1.20390050932632,0.294302367636347,3.19609933740144
32,2,377.5,NaN,0.565643864263283,0.877497188110807,0.29735858180767,0.0362921472715222
32,2,378.95,NaN,0.571622514013008,0.822034093019156,0.299193687041372,0.00343978077858027
32,2,380.35,NaN,0.573642074110658,0.806865355123926,0.300067827734299,0.00048342502313083
32,2,381.75,NaN,0.455618145912334,1.22986301867048,0.294927923636289,3.33487309624433
32,2,383.35,NaN,0.547281225759974,1.134102888455,0.293379786198768,2.78449165571793
32,2,384.9,NaN,0.566003969615124,0.869645728507418,0.297046805488982,0.0292882122761451
32,2,386.4,NaN,0.571600968748581,0.821115923589972,0.299049843819232,0.00323024350648943
32,2,387.95,NaN,0.455743583264991,1.22297287719498,0.2947687650497,3.29977896280935
32,2,389.4,NaN,0.434205687801259,0.877641583126698,0.297495609684184,0.0367739261911275
32,2,390.9,NaN,0.428295866374713,0.82165042116471,0.299248026797068,0.00332160178119872
32,2,392.45,NaN,0.426320449326509,0.806659373377034,0.300091884670775,0.000457228194076508
32,2,401.05,0.433333333333333,0.425572599751775,0.801683002150668,0.300482692032699,8.18305563625816e-05
32,2,402.45,NaN,0.425265389070433,0.799803527377823,0.30066497784463,1.70909972397191e-05
32,2,404.05,NaN,0.425131848292243,0.799032162970146,0.300751401264331,3.93090896975442e-06
32,2,405.5,NaN,0.544494481635796,1.23401775392442,0.295019615245917,3.35554239435175
32,2,407.05,NaN,0.452701565650507,1.13445956277344,0.293408261632867,2.78476114800503
32,2,408.65,NaN,0.5460997246271,1.14336779878909,0.293309376523109,2.84665592503394
32,2,410.15,NaN,0.565708114582448,0.872763665559562,0.297041335442084,0.0317549923188895
32,2,411.75,NaN,0.571529957849439,0.821870229573177,0.29905548078625,0.00343022538580804
32,2,413.15,NaN,0.455729294514486,1.22273375764812,0.294755803824331,3.2984378360445
32,2,414.7,NaN,0.434206959575236,0.877603707525669,0.297492008251265,0.0367288797028006
32,2,416.2,NaN,0.544538874983424,1.20354524488038,0.29429275910397,3.18860792365871
32,2,417.75,NaN,0.453013345074153,1.13460017398678,0.293269765709974,2.79377173404396
32,2,419.35,NaN,0.434101826745571,0.870422459506019,0.297016745939993,0.0298671407351001
32,2,420.8,NaN,0.4284339469457,0.821385614545725,0.299040417052014,0.00330691182629521
32,2,422.3,NaN,0.42642291666298,0.807007861701658,0.299991151543186,0.000523313601566961
32,2,423.9,NaN,0.425630620529631,0.801940711043673,0.300432158654551,0.000101429992084301
32,2,425.5,NaN,0.425296046922854,0.799949256004558,0.300639307672426,2.22190756512823e-05
32,2,426.9,NaN,0.425147699855753,0.799109122162308,0.300738266381453,5.26847164284995e-06
32,2,428.45,NaN,0.544491040589078,1.23396396226938,0.295019483187118,3.35528304014825
32,2,429.95,NaN,0.565935452457342,0.877019784795593,0.29756254575706,0.0364375140469837
32,2,438.45,0.566666666666667,0.455454297417217,1.20401850038473,0.294310965882568,3.19032684963698
32,2,440,NaN,0.434299510009738,0.876874958484077,0.297353950508294,0.0357445681516573
32,2,441.4,NaN,0.428365834394766,0.821889674292427,0.299190503341063,0.0033965660272958
32,2,442.9,NaN,0.54431431136642,1.22308467669192,0.294756706344554,3.29958777148577
32,2,444.45,NaN,0.45277760428234,1.1338890332171,0.293339156141105,2.7856007208666
32,2,446.05,NaN,0.434023614203784,0.869800819470515,0.297034211861499,0.0293992932701448
32,2,447.45,NaN,0.428409745676051,0.821186234065883,0.299045332198052,0.00325116595872312
32,2,449.05,NaN,0.54425615694869,1.22293679528802,0.294767292679146,3.29961074501079
32,2,450.65,NaN,0.565793738338183,0.877642271758952,0.297495290166418,0.0367732713055931
32,2,452.25,NaN,0.571703891227915,0.821651884428274,0.299247923310244,0.00332206847402132
32,2,453.85,NaN,0.573679458930056,0.806659985066787,0.300091844114789,0.000457298014163549
32,2,455.3,NaN,0.574427365054411,0.801683232867988,0.300482674866234,8.18407754848947e-05
32,2,456.75,NaN,0.574734596885743,0.799803615768355,0.300664970266026,1.70927295279149e-05
32,2,458.15,NaN,0.574868145857756,0.799032198222861,0.300751397814758,3.93124712951703e-06
32,2,459.7,NaN,0.574928624035503,0.798697003405831,0.300793070178326,9.63890480013062e-07
