subject,session,runtime,p1,pmod_mean,pmod_surprise,pmod_sd,pmod_pe
33,4,294.9,NaN,0.722608339159862,0.512338190701074,0.255514685291179,0.011635909669184
33,4,296.4,NaN,0.490339137072052,1.85000367797356,0.275665648389301,2.17208521463524
33,4,297.95,NaN,0.37974756699725,0.972390522549728,0.267069025144736,0.157609468005821
33,4,299.35,NaN,0.321815821936659,0.689072605641696,0.260029611796479,0.0536624040038988
33,4,300.85,NaN,0.289520762285636,0.560250967993526,0.257239978718615,0.0209852992673735
33,4,302.4,NaN,0.513693772527011,1.7882612835555,0.272148402090534,2.0420505079531
33,4,303.95,NaN,0.619579431152614,0.961019510785625,0.264300697051857,0.149505493736092
33,4,305.35,NaN,0.675970736528202,0.69063884466996,0.258508599763552,0.0520810876246159
33,4,306.9,NaN,0.477075618980893,1.62580398437254,0.262909480889437,1.73185842120671
33,4,308.5,NaN,0.382516954304855,0.935325758389061,0.258417572951664,0.130366445400381
33,4,310.1,NaN,0.329099411056219,0.695528569894228,0.255456233161133,0.0493506713582863
33,4,311.7,NaN,0.296879338634979,0.575829084740514,0.25471699737405,0.0218787493612322
33,4,313.1,NaN,0.276257155781566,0.508155805851986,0.255183795030845,0.0108644981315574
33,4,314.5,NaN,0.262379627972294,0.466450915912071,0.256161583310533,0.0058951733498753
33,4,315.95,NaN,0.252637077535876,0.439049593380582,0.257290449374965,0.00344339487206335
33,4,317.5,NaN,0.245548692342659,0.420119103156937,0.258404102401721,0.00214000642775241
33,4,319,NaN,0.240233480124719,0.406500302774432,0.259434002409895,0.00140082577856836
33,4,327.45,0.2,0.236144855319002,0.396371955764293,0.260358097167047,0.000957380136410154
33,4,329,NaN,0.232930852502013,0.388629019276207,0.261175351245257,0.000678116058171458
33,4,330.4,NaN,0.519523258714426,2.10202635270345,0.288997221639331,2.77254106256331
33,4,331.8,NaN,0.636553774161542,0.944739755804408,0.26959069095961,0.164089345441874
33,4,333.2,NaN,0.451964769296706,1.46018617078405,0.260610142014631,1.44091157043301
33,4,334.75,NaN,0.369748292874233,0.867659454389205,0.253690919537733,0.104850664833414
33,4,336.2,NaN,0.533183286332455,1.43538460846245,0.255355834902502,1.39847362979915
33,4,337.8,NaN,0.617765795813775,0.907296537834837,0.253658532166158,0.113142509835878
33,4,339.2,NaN,0.66808930280651,0.6948681002182,0.252517726836578,0.0463928102285428
33,4,340.6,NaN,0.481801727166989,1.59113296791374,0.260528659440947,1.66960727615589
33,4,342,NaN,0.387005099012407,0.948423887897728,0.258739019438082,0.132370516567712
33,4,343.6,NaN,0.331693718738041,0.706053021543098,0.25624730101204,0.0521981689060593
33,4,345.1,NaN,0.298099578020276,0.58141866106705,0.255355383200559,0.0233342233890896
33,4,346.5,NaN,0.276708513574074,0.510661723767873,0.255625508315146,0.0114384562293846
33,4,348,NaN,0.26244269168937,0.467350924510687,0.256465117260945,0.0060866618829001
33,4,349.45,NaN,0.252519289978353,0.439172943554806,0.257507066888869,0.00349071375980265
33,4,350.9,NaN,0.245357049213571,0.419891746232406,0.258566139720821,0.00213848727685575
33,4,352.35,NaN,0.240021269087018,0.406133880873486,0.259560401688041,0.00138573139179378
33,4,360.85,0.1,0.235937475124847,0.395969051641323,0.260459962262535,0.000940865965457329
33,4,362.25,NaN,0.232739426684833,0.388237392966119,0.261259415837877,0.000663828930177903
33,4,363.65,NaN,0.230185680485782,0.382211472847604,0.261964037257966,0.000483360365271097
33,4,365.25,NaN,0.228112173552481,0.377417587547379,0.262583122694126,0.000361200330909361
33,4,366.65,NaN,0.226404353348445,0.373536889863356,0.263126889331924,0.000275770368952415
33,4,368.1,NaN,0.524397030003751,2.14302639602044,0.289480361527008,2.88875405784047
33,4,369.65,NaN,0.38502312864188,1.07217037058285,0.258400297810613,0.981266811261731
33,4,371.2,NaN,0.330674844602694,0.701395941678403,0.249856345582548,0.0543705002832095
33,4,372.8,NaN,0.301101398477064,0.579220858434207,0.248212594985248,0.0205668056445523
33,4,374.2,NaN,0.504328859372869,1.73167868615642,0.273386615445292,1.89684995265317
33,4,375.7,NaN,0.389068515416426,1.0125448314113,0.247144836298719,0.904698675112285
33,4,377.1,NaN,0.340249048838306,0.710917502722388,0.243341820391648,0.0496779388824807
33,4,378.65,NaN,0.510819211587496,1.55533696618727,0.262658045631195,1.57222101421716
33,4,380.1,NaN,0.401373875849835,1.03156034884352,0.242327756115788,0.913327806105579
33,4,381.5,NaN,0.536113074455912,1.316981375567,0.252055548245091,1.19775121367534
33,4,382.9,NaN,0.423618363400727,1.1081549098734,0.241006427063468,0.982012658379541
33,4,384.5,NaN,0.546000879069495,1.23916296492223,0.246363191908896,1.10704655232358
33,4,386.05,NaN,0.433581867495256,1.13923859083027,0.240206958963875,1.01033440575508
33,4,387.45,NaN,0.37253513458204,0.820060644339424,0.242443652382581,0.0745439901228323
33,4,389,NaN,0.332499893662104,0.672393416551258,0.245304004925676,0.0357615718354917
33,4,397.55,0.666666666666667,0.510206075778423,1.58857421566656,0.260364682873745,1.65870048559465
33,4,399.1,NaN,0.40289810385016,1.02975321716711,0.240330304613416,0.909569002942596
33,4,400.7,NaN,0.53503589596923,1.31151307910651,0.250662427097006,1.19003996651332
33,4,402.15,NaN,0.424183669860217,1.10480875272209,0.239658292041136,0.977906822281645
33,4,403.6,NaN,0.545133567108806,1.23723901354075,0.245681828015782,1.10382144894132
33,4,405.15,NaN,0.618051988864554,0.875318336563708,0.24910824237984,0.0939820578847673
33,4,406.6,NaN,0.466356666911316,1.38855181574004,0.249006963102385,1.34761859671321
33,4,408,NaN,0.386510596139703,0.906052273391399,0.250418114668293,0.107751330757466
33,4,409.45,NaN,0.536928763836229,1.37142012889079,0.248227572839366,1.31879786674715
33,4,410.85,NaN,0.614892697329403,0.897197401234331,0.250107242416166,0.10379418473445
33,4,412.3,NaN,0.664077997651214,0.701593421894326,0.251234383751788,0.0460120486638523
33,4,413.7,NaN,0.48195873982939,1.57380180202435,0.258493910294119,1.64428448911736
33,4,415.1,NaN,0.591346047700788,1.05301845131892,0.241728430027808,0.927330362508821
33,4,416.7,NaN,0.644032753638427,0.75792547176254,0.241940982693093,0.0579876019679422
33,4,418.3,NaN,0.67793751289685,0.634794033395108,0.24431365724908,0.027817905651005
33,4,419.8,NaN,0.701464204811223,0.560775792010062,0.246956487867629,0.015674866052163
