subject,session,runtime,p1,pmod_mean,pmod_surprise,pmod_sd,pmod_pe
11,3,154.2,NaN,0.829996419241326,0.170003580758674,0,0.170003580758674
11,3,155.6,NaN,0.880205947510171,0.119794052489829,0,-0.880205947510171
11,3,157.05,NaN,0.620242450231524,0.620242450231524,0,-0.620242450231524
11,3,158.6,NaN,0.437057597892178,0.437057597892178,0,0.562942402107822
11,3,160,NaN,0.603319227948593,0.396680772051407,0,0.396680772051407
11,3,161.55,NaN,0.72047649221996,0.27952350778004,0,0.27952350778004
11,3,163,NaN,0.803032067832285,0.196967932167715,0,-0.803032067832285
11,3,164.5,NaN,0.565861408657464,0.565861408657464,0,0.434138591342536
11,3,166.05,NaN,0.694081613063351,0.305918386936649,0,0.305918386936649
11,3,167.6,NaN,0.784432756423439,0.215567243576561,0,0.215567243576561
11,3,169.15,NaN,0.848099236634575,0.151900763365425,0,-0.848099236634575
11,3,170.65,NaN,0.597618262018884,0.597618262018884,0,-0.597618262018884
11,3,172.15,NaN,0.421115326687127,0.421115326687127,0,-0.421115326687127
11,3,173.55,NaN,0.296741464646209,0.296741464646209,0,0.703258535353791
11,3,175.05,NaN,0.504444615095006,0.495555384904994,0,0.495555384904994
11,3,176.45,NaN,0.650803897623803,0.349196102376197,0,0.349196102376197
11,3,177.9,NaN,0.753936852208548,0.246063147791452,0,-0.753936852208548
11,3,186.45,0.666666666666667,0.531266167714992,0.531266167714992,0,0.468733832285008
11,3,187.9,NaN,0.669703867071966,0.330296132928034,0,-0.669703867071966
11,3,189.5,NaN,0.471910884739214,0.471910884739214,0,0.528089115260786
11,3,190.9,NaN,0.627878807548999,0.372121192451001,0,0.372121192451001
11,3,192.3,NaN,0.737782548684474,0.262217451315526,0,0.262217451315526
11,3,193.9,NaN,0.815226885301717,0.184773114698283,0,0.184773114698283
11,3,195.3,NaN,0.869798505995611,0.130201494004389,0,-0.869798505995611
11,3,196.85,NaN,0.612908783555115,0.612908783555115,0,0.387091216444885
11,3,198.25,NaN,0.727233830639275,0.272766169360725,0,-0.727233830639275
11,3,199.8,NaN,0.512449721889375,0.512449721889375,0,0.487550278110625
11,3,201.3,NaN,0.656444744594389,0.343555255405611,0,0.343555255405611
11,3,202.75,NaN,0.757911709179594,0.242088290820406,0,-0.757911709179594
11,3,204.15,NaN,0.534067074745915,0.534067074745915,0,0.465932925254085
11,3,205.55,NaN,0.671677543169753,0.328322456830247,0,-0.671677543169753
11,3,207.1,NaN,0.473301647551391,0.473301647551391,0,0.526698352448609
11,3,208.55,NaN,0.62885881698515,0.37114118301485,0,-0.62885881698515
11,3,209.95,NaN,0.443129172894006,0.443129172894006,0,0.556870827105994
11,3,211.5,NaN,0.607597600034751,0.392402399965249,0,0.392402399965249
11,3,219.95,0.266666666666667,0.723491273014417,0.276508726985583,0,-0.723491273014417
11,3,221.45,NaN,0.509812505999229,0.509812505999229,0,0.490187494000771
11,3,223.05,NaN,0.65458641445004,0.34541358554996,0,0.34541358554996
11,3,224.45,NaN,0.756602225591883,0.243397774408117,0,0.243397774408117
11,3,226.05,NaN,0.828488284580643,0.171511715419357,0,0.171511715419357
11,3,227.65,NaN,0.879143231290329,0.120856768709671,0,0.120856768709671
11,3,229.2,NaN,0.914837546186104,0.0851624538138955,0,0.0851624538138955
11,3,230.7,NaN,0.939989761293167,0.0600102387068331,0,-0.939989761293167
11,3,232.25,NaN,0.66236947658239,0.66236947658239,0,0.33763052341761
11,3,233.7,NaN,0.76208660744698,0.23791339255302,0,-0.76208660744698
11,3,235.1,NaN,0.537008942087479,0.537008942087479,0,-0.537008942087479
11,3,236.55,NaN,0.378406602430652,0.378406602430652,0,0.621593397569348
11,3,238.15,NaN,0.561990448886742,0.438009551113258,0,0.438009551113258
11,3,239.7,NaN,0.691353917823695,0.308646082176305,0,0.308646082176305
11,3,241.3,NaN,0.782510669457639,0.217489330542361,0,0.217489330542361
11,3,242.9,NaN,0.846744826416605,0.153255173583395,0,-0.846744826416605
11,3,244.5,NaN,0.596663868658343,0.596663868658343,0,-0.596663868658343
11,3,245.95,NaN,0.420442807627126,0.420442807627126,0,-0.420442807627126
11,3,247.55,NaN,0.296267570018727,0.296267570018727,0,-0.296267570018727
11,3,256.05,0.166666666666667,0.208766737003253,0.208766737003253,0,-0.208766737003253
11,3,257.55,NaN,0.147108745234014,0.147108745234014,0,-0.147108745234014
11,3,259.15,NaN,0.103661068017693,0.103661068017693,0,-0.103661068017693
11,3,260.7,NaN,0.0730453992077435,0.0730453992077435,0,-0.0730453992077435
11,3,262.3,NaN,0.051471882814365,0.051471882814365,0,0.948528117185635
11,3,263.75,NaN,0.331613919241424,0.668386080758576,0,-0.331613919241424
11,3,265.3,NaN,0.233673755991978,0.233673755991978,0,-0.233673755991978
11,3,266.7,NaN,0.164659626967123,0.164659626967123,0,-0.164659626967123
11,3,268.1,NaN,0.116028403094966,0.116028403094966,0,-0.116028403094966
11,3,269.6,NaN,0.081760116749542,0.081760116749542,0,0.918239883250458
11,3,271.05,NaN,0.352956706667798,0.647043293332202,0,-0.352956706667798
11,3,272.5,NaN,0.248713080374584,0.248713080374584,0,0.751286919625416
11,3,274.05,NaN,0.470601123324065,0.529398876675935,0,0.529398876675935
11,3,275.65,NaN,0.626955876237698,0.373044123762302,0,0.373044123762302
11,3,277.05,NaN,0.737132199547961,0.262867800452039,0,0.262867800452039
11,3,278.5,NaN,0.814768612845052,0.185231387154948,0,0.185231387154948
11,3,280.05,NaN,0.869475581534353,0.130524418465647,0,0.130524418465647
11,3,281.65,NaN,0.908025178251545,0.0919748217484545,0,0.0919748217484545
11,3,283.1,NaN,0.935189384981735,0.0648106150182652,0,0.0648106150182652
11,3,284.65,NaN,0.954330807723296,0.0456691922767044,0,-0.954330807723296
11,3,286.05,NaN,0.672474981779064,0.672474981779064,0,-0.672474981779064
11,3,287.55,NaN,0.473863567495636,0.473863567495636,0,0.526136432504364
11,3,296.05,0.5,0.629254777276077,0.370745222723923,0,-0.629254777276077
11,3,297.55,NaN,0.443408188710399,0.443408188710399,0,0.5565918112896
11,3,299.15,NaN,0.60779421021911,0.39220578978089,0,0.39220578978089
11,3,300.65,NaN,0.723629815571226,0.276370184428774,0,0.276370184428774
11,3,302.25,NaN,0.805254076223951,0.194745923776049,0,-0.805254076223951
11,3,303.65,NaN,0.567427160324083,0.567427160324083,0,-0.567427160324083
11,3,305.15,NaN,0.399840984082033,0.399840984082033,0,-0.399840984082033
11,3,306.55,NaN,0.281750370321325,0.281750370321325,0,-0.281750370321325
