subject,session,runtime,p1,pmod,pmod_surprise
8,10,250.55,NaN,0.0402184163520912,0.0402184163520912
8,10,252.15,NaN,0.0322760160391173,0.0322760160391173
8,10,253.65,NaN,0.22338377139666,0.77661622860334
8,10,255.15,NaN,0.179269569576233,0.179269569576233
8,10,263.55,0.2,0.14386711431683,0.14386711431683
8,10,265.15,NaN,0.312937672433017,0.687062327566983
8,10,266.75,NaN,0.448619893178062,0.551380106821938
8,10,268.35,NaN,0.360025684276585,0.360025684276585
8,10,269.75,NaN,0.486408885469752,0.513591114530248
8,10,271.35,NaN,0.587833720129448,0.412166279870552
8,10,272.85,NaN,0.669229008337283,0.330770991662717
8,10,274.25,NaN,0.734550218518848,0.265449781481152
8,10,275.85,NaN,0.78697168656119,0.21302831343881
8,10,277.3,NaN,0.829040875176587,0.170959124823413
8,10,278.9,NaN,0.862802169868456,0.137197830131544
8,10,280.35,NaN,0.889896227462284,0.110103772537716
8,10,281.75,NaN,0.911639705122057,0.0883602948779426
8,10,283.35,NaN,0.929089244346805,0.0709107556531953
8,10,284.95,NaN,0.943092819300195,0.0569071806998053
8,10,286.5,NaN,0.954330944785886,0.0456690552141136
8,10,288.1,NaN,0.963349746402796,0.0366502535972036
8,10,289.5,NaN,0.97058749995064,0.0294125000493599
8,10,291.1,NaN,0.976395929789157,0.0236040702108431
8,10,299.55,1,0.981057301161635,0.0189426988383646
8,10,301.05,NaN,0.984798137097722,0.015201862902278
8,10,302.6,NaN,0.987800226479259,0.0121997735207412
8,10,304,NaN,0.990209458214817,0.00979054178518313
8,10,305.55,NaN,0.992142910826627,0.00785708917337291
8,10,306.95,NaN,0.993694541973994,0.00630545802600635
8,10,308.35,NaN,0.994939754400081,0.00506024559991858
8,10,309.85,NaN,0.995939060187875,0.00406093981212541
8,10,311.25,NaN,0.996741021392722,0.00325897860727764
8,10,312.65,NaN,0.997384609953839,0.0026153900461614
8,10,314.15,NaN,0.99790110156652,0.0020988984334801
8,10,315.55,NaN,0.998315595549302,0.00168440445069784
8,10,316.95,NaN,0.998648234565202,0.00135176543479831
8,10,318.35,NaN,0.99891518347036,0.00108481652963954
8,10,319.85,NaN,0.999129414858019,0.000870585141981239
8,10,321.25,NaN,0.999301339471947,0.000698660528052897
8,10,322.85,NaN,0.999439312124776,0.00056068787522412
8,10,324.3,NaN,0.999550037706725,0.000449962293274875
8,10,325.7,NaN,0.999638897015049,0.000361102984950845
8,10,327.3,NaN,0.999710208238136,0.000289791761863833
8,10,328.75,NaN,0.999767436801289,0.000232563198710678
8,10,330.15,NaN,0.999813363771811,0.000186636228189152
8,10,338.65,1,0.999850221007168,0.000149778992831973
8,10,340.05,NaN,0.999879799613872,0.0001202003861277
8,10,341.45,NaN,0.999903536987717,9.64630122828325e-05
8,10,343,NaN,0.999922586665164,7.74133348355743e-05
8,10,344.5,NaN,0.99993787438036,6.21256196395858e-05
8,10,345.95,NaN,0.99995014305192,4.98569480800182e-05
8,10,347.35,NaN,0.999959988885644,4.00111143562532e-05
8,10,348.75,NaN,0.999967890347611,3.21096523890896e-05
8,10,350.3,NaN,0.999974231415617,2.57685843830791e-05
8,10,351.9,NaN,0.802497643102655,0.802497643102655
8,10,353.35,NaN,0.841500739781099,0.158499260218901
8,10,354.75,NaN,0.872801439513979,0.127198560486021
8,10,356.2,NaN,0.897920824568072,0.102079175431928
8,10,357.65,NaN,0.918079591333052,0.0819204086669484
8,10,359.2,NaN,0.934257371028285,0.0657426289717146
8,10,360.8,NaN,0.947240335656964,0.0527596643430359
8,10,362.2,NaN,0.957659402656571,0.042340597343429
8,10,363.8,NaN,0.966020894830901,0.0339791051690991
8,10,365.35,NaN,0.972731145507283,0.0272688544927172
8,10,373.9,0.9,0.978116244626088,0.0218837553739117
8,10,375.45,NaN,0.982437885339367,0.0175621146606328
8,10,376.85,NaN,0.985906081196608,0.0140939188033924
8,10,378.45,NaN,0.988689371919323,0.0113106280806767
8,10,379.95,NaN,0.990923013722159,0.00907698627784059
8,10,381.4,NaN,0.99271555219565,0.00728444780435011
8,10,382.8,NaN,0.994154097165064,0.0058459028349358
8,10,384.3,NaN,0.995308555861283,0.00469144413871725
8,10,385.9,NaN,0.996235030117988,0.00376496988201247
8,10,387.5,NaN,0.996978542684655,0.00302145731534531
8,10,389.1,NaN,0.997575225142685,0.0024247748573154
8,10,390.5,NaN,0.998054073748185,0.001945926251815
8,10,392.05,NaN,0.998438358527977,0.0015616414720232
8,10,393.5,NaN,0.998746754104957,0.00125324589504261
8,10,394.95,NaN,0.998994247206174,0.00100575279382553
8,10,396.55,NaN,0.999192864954684,0.000807135045316376
8,10,398.1,NaN,0.999352259337108,0.00064774066289186
8,10,399.7,NaN,0.801998499113342,0.801998499113342
8,10,401.3,NaN,0.841100167583928,0.158899832416072
8,10,402.9,NaN,0.872479972986119,0.127520027013881
8,10,404.4,NaN,0.897662841789277,0.102337158210723
8,10,405.95,NaN,0.917872555426086,0.0821274445739144
8,10,414.5,0.933333333333333,0.934091220919455,0.0659087790805455
8,10,415.95,NaN,0.947106997150281,0.0528930028497185
8,10,417.5,NaN,0.760070718925591,0.760070718925591
8,10,419.05,NaN,0.807452355746254,0.192547644253746
8,10,420.45,NaN,0.647995310325889,0.647995310325889
8,10,421.95,NaN,0.717509786802548,0.282490213197452
8,10,423.55,NaN,0.77329642787935,0.22670357212065
8,10,425.15,NaN,0.818066229514509,0.181933770485491
8,10,426.65,NaN,0.853994815637701,0.146005184362299
8,10,428.1,NaN,0.882828164316151,0.117171835683849
8,10,429.5,NaN,0.905967454940128,0.0940325450598724
8,10,431.05,NaN,0.924537159643939,0.0754628403560612
8,10,432.45,NaN,0.939439687918917,0.0605603120810831
8,10,433.95,NaN,0.951399239916582,0.0486007600834177
8,10,435.35,NaN,0.960996999527951,0.0390030004720492
8,10,436.8,NaN,0.968699377474516,0.0313006225254839
8,10,438.2,NaN,0.974880676906256,0.0251193230937435
8,10,439.65,NaN,0.782359605823112,0.782359605823112
8,10,441.25,NaN,0.825339595877753,0.174660404122247
8,10,442.75,NaN,0.662350148276881,0.662350148276881
8,10,444.3,NaN,0.72902980727996,0.27097019272004
8,10,445.75,NaN,0.782541455392239,0.217458544607761
8,10,454.35,1,0.825485533488982,0.174514466511018
8,10,455.8,NaN,0.859948943020111,0.140051056979889
8,10,457.3,NaN,0.8876064606372,0.1123935393628
8,10,458.85,NaN,0.909802125289842,0.0901978747101577
8,10,460.3,NaN,0.927614552861727,0.0723854471382728
8,10,461.75,NaN,0.744427675226625,0.744427675226625
8,10,463.35,NaN,0.794898526552475,0.205101473447525
8,10,464.95,NaN,0.835402309512003,0.164597690487997
8,10,466.45,NaN,0.867907337482322,0.132092662517678
8,10,468.05,NaN,0.893993218013702,0.106006781986298
8,10,469.65,NaN,0.91492761510817,0.0850723848918299
8,10,471.2,NaN,0.931727852354587,0.068272147645413
8,10,472.7,NaN,0.945210350573295,0.0547896494267049
8,10,474.3,NaN,0.956030302431786,0.0439696975682136
8,10,475.9,NaN,0.96471351205073,0.0352864879492703
8,11,1.4,NaN,0.971681946871199,0.0283180531288012
8,11,2.9,NaN,0.779792566360083,0.779792566360083
8,11,4.5,NaN,0.625797822536934,0.625797822536934
8,11,5.95,NaN,0.699695896130367,0.300304103869633
8,11,7.35,NaN,0.561518777077209,0.561518777077209
8,11,8.9,NaN,0.450629107236521,0.450629107236521
8,11,10.5,NaN,0.361638115373053,0.361638115373053
8,11,12.1,NaN,0.487702890969023,0.512297109030977
8,11,13.7,NaN,0.391390506116276,0.391390506116276
8,11,15.25,NaN,0.314098052553238,0.314098052553238
8,11,16.75,NaN,0.252069442349803,0.252069442349803
8,11,18.3,NaN,0.202290346119771,0.202290346119771
8,11,19.7,NaN,0.359823386435795,0.640176613564205
8,11,21.3,NaN,0.486246537745843,0.513753462254157
8,11,22.8,NaN,0.587703433106335,0.412296566893665
8,11,24.3,NaN,0.47164277347778,0.47164277347778
8,11,25.8,NaN,0.575983644698431,0.424016355301569
8,11,27.3,NaN,0.659719105676574,0.340280894323426
8,11,35.9,0.5,0.529436670248755,0.529436670248755
8,11,37.4,NaN,0.622364305806836,0.377635694193164
8,11,38.85,NaN,0.499458758906381,0.499458758906381
8,11,40.35,NaN,0.598306482673396,0.401693517326604
8,11,41.85,NaN,0.677633592169802,0.322366407830198
8,11,43.3,NaN,0.741295051040489,0.258704948959511
8,11,44.7,NaN,0.792384538244455,0.207615461755545
8,11,46.2,NaN,0.833384787831351,0.166615212168649
8,11,47.8,NaN,0.866288239366824,0.133711760633176
8,11,49.4,NaN,0.695212184973277,0.695212184973277
8,11,51,NaN,0.557920516719216,0.557920516719216
8,11,52.45,NaN,0.447741437368796,0.447741437368796
8,11,54,NaN,0.359320707393823,0.359320707393823
8,11,55.6,NaN,0.48584312860414,0.51415687139586
8,11,57,NaN,0.389898012742285,0.389898012742285
8,11,58.55,NaN,0.312900299273858,0.312900299273858
8,11,60.15,NaN,0.25110822339683,0.25110822339683
8,11,61.6,NaN,0.201518950297726,0.201518950297726
8,11,70.15,0.233333333333333,0.1617226500182,0.1617226500182
8,11,71.7,NaN,0.129785389861691,0.129785389861691
8,11,73.25,NaN,0.104155153404026,0.104155153404026
8,11,74.75,NaN,0.0835864190274182,0.0835864190274182
8,11,76.25,NaN,0.0670796328120725,0.0670796328120725
8,11,77.75,NaN,0.0538326344226624,0.0538326344226624
8,11,79.2,NaN,0.240683352628437,0.759316647371562
8,11,80.75,NaN,0.193152800492605,0.193152800492605
8,11,82.35,NaN,0.35249033864399,0.64750966135601
8,11,83.75,NaN,0.28287995539426,0.28287995539426
8,11,85.15,NaN,0.424498024511005,0.575501975488995
8,11,86.7,NaN,0.538149119825782,0.461850880174218
8,11,88.25,NaN,0.431874529093204,0.431874529093204
8,11,89.8,NaN,0.346587222775461,0.346587222775461
8,11,91.35,NaN,0.278142596747777,0.278142596747777
8,11,92.75,NaN,0.223214530259002,0.223214530259002
8,11,94.25,NaN,0.376615427598503,0.623384572401497
8,11,95.65,NaN,0.499722458457199,0.500277541542801
8,11,97.2,NaN,0.401036429258434,0.401036429258434
8,11,98.65,NaN,0.321839082615756,0.321839082615756
8,11,107.15,0,0.455763437949037,0.544236562050963
8,11,108.55,NaN,0.36575850984549,0.36575850984549
8,11,110.15,NaN,0.49100958303058,0.50899041696942
8,11,111.7,NaN,0.591525864219967,0.408474135780033
8,11,113.15,NaN,0.474710344484354,0.474710344484354
8,11,114.75,NaN,0.380963749501669,0.380963749501669
8,11,116.3,NaN,0.305730389321975,0.305730389321975
8,11,117.8,NaN,0.442835916423385,0.557164083576615
8,11,119.2,NaN,0.355383936951938,0.355383936951938
8,11,120.75,NaN,0.285202121055395,0.285202121055395
8,11,122.2,NaN,0.228879927866568,0.228879927866568
8,11,123.8,NaN,0.18368033584866,0.18368033584866
8,11,125.3,NaN,0.147406835068322,0.147406835068322
8,11,126.85,NaN,0.118296686057687,0.118296686057687
8,11,128.35,NaN,0.0949352580953575,0.0949352580953575
8,11,129.8,NaN,0.076187284107326,0.076187284107326
8,11,131.25,NaN,0.0611416914653573,0.0611416914653573
8,11,132.8,NaN,0.049067327691833,0.049067327691833
8,11,134.2,NaN,0.0393774295266572,0.0393774295266572
8,11,135.7,NaN,0.229082785838643,0.770917214161357
8,11,137.15,NaN,0.381324810224413,0.618675189775587
8,11,145.6,0.7,0.306020147167644,0.306020147167644
8,11,147.05,NaN,0.443068452403727,0.556931547596273
8,11,148.45,NaN,0.355570551336888,0.355570551336888
8,11,150,NaN,0.285351882518628,0.285351882518628
8,11,151.6,NaN,0.22900011418487,0.22900011418487
8,11,153.05,NaN,0.381258464707479,0.618741535292521
8,11,154.45,NaN,0.305966903674664,0.305966903674664
8,11,155.85,NaN,0.245544046388814,0.245544046388814
8,11,157.25,NaN,0.39453527343336,0.60546472656664
8,11,158.65,NaN,0.316621785946342,0.316621785946342
8,11,160.1,NaN,0.254094784639792,0.254094784639792
8,11,161.65,NaN,0.203915720417558,0.203915720417558
8,11,163.1,NaN,0.163646101955057,0.163646101955057
8,11,164.65,NaN,0.131328995284167,0.131328995284167
8,11,166.25,NaN,0.302875602175058,0.697124397824942
8,11,167.75,NaN,0.243063220293884,0.243063220293884
8,11,169.15,NaN,0.39254436503634,0.60745563496366
8,11,170.75,NaN,0.31502404547859,0.31502404547859
8,11,172.15,NaN,0.450294245775464,0.549705754224536
8,11,173.55,NaN,0.558851060051158,0.441148939948842
8,11,182.15,0.6,0.448488215442899,0.448488215442899
8,11,183.75,NaN,0.359920010481403,0.359920010481403
8,11,185.35,NaN,0.288842403176648,0.288842403176648
8,11,186.75,NaN,0.231801320969267,0.231801320969267
8,11,188.25,NaN,0.186024807341864,0.186024807341864
8,11,189.7,NaN,0.14928831639905,0.14928831639905
8,11,191.25,NaN,0.119806609299722,0.119806609299722
8,11,192.85,NaN,0.0961469991632086,0.0961469991632086
8,11,194.4,NaN,0.274641405653067,0.725358594346933
8,11,195.8,NaN,0.220404760253649,0.220404760253649
8,11,197.35,NaN,0.176878858549951,0.176878858549951
8,11,198.9,NaN,0.141948524913566,0.141948524913566
8,11,200.3,NaN,0.311397969282846,0.688602030717154
8,11,201.75,NaN,0.249902576052055,0.249902576052055
8,11,203.3,NaN,0.398033073348856,0.601966926651144
8,11,204.75,NaN,0.319428834468239,0.319428834468239
8,11,206.2,NaN,0.256347492511782,0.256347492511782
8,11,207.6,NaN,0.205723559760889,0.205723559760889
8,11,216.15,0.533333333333333,0.165096926152875,0.165096926152875
8,11,217.6,NaN,0.329974985422394,0.670025014577606
8,11,219.2,NaN,0.462292649024402,0.537707350975598
8,11,220.7,NaN,0.370998321367315,0.370998321367315
8,11,222.2,NaN,0.495214627785198,0.504785372214802
8,11,223.8,NaN,0.397418812547786,0.397418812547786
8,11,225.3,NaN,0.516417556056587,0.483582443943413
8,11,226.8,NaN,0.414434550983942,0.414434550983942
8,11,228.25,NaN,0.530072997928659,0.469927002071341
8,11,229.7,NaN,0.425393293293082,0.425393293293082
8,11,231.1,NaN,0.341385912291062,0.341385912291062
8,11,232.6,NaN,0.273968449781144,0.273968449781144
8,11,234.2,NaN,0.219864700835952,0.219864700835952
8,11,235.7,NaN,0.176445450971814,0.176445450971814
8,11,237.2,NaN,0.141600707390843,0.141600707390843
8,11,238.6,NaN,0.113637162211624,0.113637162211624
8,11,240.2,NaN,0.0911959048330711,0.0911959048330711
8,11,241.75,NaN,0.0731863845986808,0.0731863845986808
8,11,243.15,NaN,0.0587334146245966,0.0587334146245966
8,11,244.55,NaN,0.244616318536818,0.755383681463182
8,11,246,NaN,0.196309077697278,0.196309077697278
8,11,254.5,0.2,0.157541631796554,0.157541631796554
8,11,256.1,NaN,0.323911723266817,0.676088276733183
8,11,257.7,NaN,0.457426770048225,0.542573229951775
8,11,259.2,NaN,0.56457504146832,0.43542495853168
8,11,260.7,NaN,0.453081815409903,0.453081815409903
8,11,262.15,NaN,0.561088135759054,0.438911864240946
8,11,263.6,NaN,0.647765186824343,0.352234813175657
8,11,265.05,NaN,0.519843431339812,0.519843431339812
8,11,266.45,NaN,0.417183878670577,0.417183878670577
8,11,268,NaN,0.334797706636516,0.334797706636516
8,11,269.6,NaN,0.268681294028576,0.268681294028576
8,11,271.1,NaN,0.215621661468682,0.215621661468682
8,11,272.6,NaN,0.173040334134947,0.173040334134947
8,11,274.1,NaN,0.336349715873989,0.663650284126011
8,11,275.55,NaN,0.467408487015125,0.532591512984875
8,11,276.95,NaN,0.572585552227897,0.427414447772103
8,11,278.5,NaN,0.459510397069961,0.459510397069961
8,11,280,NaN,0.368765513195053,0.368765513195053
8,11,281.6,NaN,0.295941081179294,0.295941081179294
8,11,283.05,NaN,0.2374981401345,0.2374981401345
8,11,284.55,NaN,0.190596609104005,0.190596609104005
8,11,286.1,NaN,0.152957271081669,0.152957271081669
8,11,294.65,0.3,0.320232689794504,0.679767310205496
8,11,296.2,NaN,0.256992601140042,0.256992601140042
8,11,297.8,NaN,0.206241271255306,0.206241271255306
8,11,299.35,NaN,0.165512399113101,0.165512399113101
8,11,300.8,NaN,0.132826732949406,0.132826732949406
8,11,302.3,NaN,0.106595886958032,0.106595886958032
8,11,303.75,NaN,0.0855451524257364,0.0855451524257364
8,11,305.2,NaN,0.0686515522538281,0.0686515522538281
8,11,306.75,NaN,0.055094128576737,0.055094128576737
8,11,308.25,NaN,0.0442140476650442,0.0442140476650442
8,11,309.65,NaN,0.232964260515394,0.767035739484606
8,11,311.1,NaN,0.384439764772238,0.615560235227762
8,11,312.7,NaN,0.506001632403384,0.493998367596616
8,11,314.3,NaN,0.603557258538921,0.396442741461079
8,11,315.8,NaN,0.681847436011137,0.318152563988863
8,11,317.3,NaN,0.744676737932847,0.255323262067153
8,11,318.9,NaN,0.79509840393776,0.20490159606224
8,11,320.5,NaN,0.83556271477602,0.16443728522398
8,11,321.95,NaN,0.670554388509556,0.670554388509556
8,11,323.35,NaN,0.538132183255634,0.538132183255634
8,11,324.95,NaN,0.431860937185333,0.431860937185333
8,11,326.55,NaN,0.346576315020352,0.346576315020352
8,11,335.15,0.9,0.475615520210665,0.524384479789335
8,11,336.6,NaN,0.579171846743669,0.420828153256331
8,11,338.15,NaN,0.662277696234869,0.337722303765131
8,11,339.55,NaN,0.728971663188716,0.271028336811284
8,11,341.1,NaN,0.78249479369365,0.21750520630635
8,11,342.7,NaN,0.825448086620888,0.174551913379112
8,11,344.1,NaN,0.859918891222332,0.140081108777668
8,11,345.6,NaN,0.887582343518848,0.112417656481152
8,11,347.05,NaN,0.90978277086047,0.0902172291395305
8,11,348.65,NaN,0.927599020577527,0.072400979422473
8,11,350.25,NaN,0.941896887420182,0.0581031125798178
8,11,351.8,NaN,0.953371187539279,0.0466288124607206
8,11,353.3,NaN,0.962579523626893,0.0374204763731071
8,11,354.85,NaN,0.772487704924067,0.772487704924067
8,11,356.25,NaN,0.61993553738855,0.61993553738855
8,11,357.75,NaN,0.694991304884937,0.305008695115063
8,11,359.3,NaN,0.557743256401167,0.557743256401167
8,11,360.75,NaN,0.645080859851869,0.354919140148131
8,11,369.25,0.133333333333333,0.715170886896068,0.284829113103932
8,11,370.7,NaN,0.771419417849056,0.228580582150944
8,11,372.25,NaN,0.816559894572999,0.183440105427001
8,11,373.65,NaN,0.852785954246769,0.147214045753231
8,11,375.05,NaN,0.684376353763902,0.684376353763902
8,11,376.45,NaN,0.549224563630233,0.549224563630233
8,11,377.9,NaN,0.440762775680124,0.440762775680124
8,11,379.3,NaN,0.353720203519596,0.353720203519596
8,11,380.8,NaN,0.481348621627803,0.518651378372197
8,11,382.25,NaN,0.583772765677759,0.416227234322241
8,11,383.75,NaN,0.665970017981487,0.334029982018513
8,11,385.3,NaN,0.731934819044286,0.268065180955714
8,11,386.85,NaN,0.587391103425022,0.587391103425022
8,11,388.3,NaN,0.471392123185751,0.471392123185751
8,11,389.8,NaN,0.575782493246447,0.424217506753553
8,11,391.25,NaN,0.659557677950686,0.340442322049314
8,11,392.8,NaN,0.529307121540912,0.529307121540912
8,11,394.25,NaN,0.424778663458865,0.424778663458865
8,11,395.7,NaN,0.340892660587325,0.340892660587325
8,11,404.3,0.2,0.471054283387334,0.528945716612666
8,11,405.7,NaN,0.378029693481802,0.378029693481802
8,11,407.2,NaN,0.500857432741946,0.499142567258054
8,11,408.6,NaN,0.599428944054147,0.400571055945853
8,11,410.15,NaN,0.678534387994562,0.321465612005438
8,11,411.65,NaN,0.742017956195019,0.257982043804981
8,11,413.1,NaN,0.792964682876657,0.207035317123343
8,11,414.6,NaN,0.833850364528605,0.166149635471395
8,11,416.15,NaN,0.669180196060844,0.669180196060844
8,11,417.7,NaN,0.734511045772626,0.265488954227374
8,11,419.25,NaN,0.78694024971459,0.21305975028541
8,11,420.8,NaN,0.829015646531178,0.170984353468822
8,11,422.3,NaN,0.66530024628203,0.66530024628203
8,11,423.9,NaN,0.731397314983336,0.268602685016664
8,11,425.5,NaN,0.586959746567496,0.586959746567496
8,11,426.9,NaN,0.471045951403894,0.471045951403894
