subject,session,runtime,p1,pmod_mean,pmod_surprise,pmod_sd,pmod_pe
8,10,1.55,NaN,0.401398744633087,1,0.286259426232108,0.219330048674923
8,10,3.1,NaN,0.556765290028994,1.31689199018098,0.280752731931267,2.31637451755185
8,10,4.7,NaN,0.434886344833972,1.17385723077857,0.276716962580096,1.93689836904371
8,10,6.2,NaN,0.559677373264891,1.20128968511871,0.276642075067976,2.0106435182739
8,10,7.8,NaN,0.605638711585712,0.837332671503239,0.280550767797584,0.0656300545182074
8,10,9.4,NaN,0.449473149803375,1.34241015512333,0.280430296190491,2.43918624764919
8,10,10.8,NaN,0.566924852353254,1.15369315890849,0.275624980176586,1.89500233001525
8,10,12.2,NaN,0.441649727503287,1.2073107102804,0.276664580441332,2.02639116207322
8,10,13.75,NaN,0.561829407100233,1.17902547353359,0.275494159403254,1.96152138813041
8,10,15.35,NaN,0.440094883955542,1.19043543142025,0.275827180854058,1.98788657498624
8,10,16.85,NaN,0.560757090929488,1.18411349419528,0.27551189200592,1.97435935681207
8,10,18.3,NaN,0.439733628082929,1.18690909865116,0.275614566204886,1.98043806329269
8,10,19.85,NaN,0.560495782660063,1.18529822980698,0.275524768226255,1.97711993686143
8,10,21.25,NaN,0.439639666927336,1.18605108581852,0.275556465518314,1.97869585641324
8,10,22.85,NaN,0.560425929450899,1.18560653412892,0.275529815043163,1.97780104065238
8,10,24.25,NaN,0.439613457726869,1.18582180731158,0.275539732606758,1.97824081422551
8,10,25.85,NaN,0.394657134944456,0.835505785137447,0.280090996226982,0.0641095085488841
8,10,34.45,1,0.550254221060888,1.34132826316922,0.280300347377717,2.4380469245813
8,10,35.85,NaN,0.603821555178052,0.861829787655122,0.28244423614839,0.0820176553764112
8,10,37.3,NaN,0.447541037044894,1.3357777063168,0.280042422656867,2.41394618548049
8,10,38.85,NaN,0.566030709652627,1.15990811926635,0.275863098904581,1.90729884414572
8,10,40.45,NaN,0.441200473659468,1.20433514030774,0.276518192521851,2.01967429812253
8,10,41.85,NaN,0.561583986164228,1.18049375512353,0.275551620705472,1.96453451544891
8,10,43.4,NaN,0.439976196202758,1.18962759891668,0.275781512835497,1.98619461777943
8,10,45,NaN,0.560687545505502,1.18450262238561,0.275527863733231,1.97515907716173
8,10,46.55,NaN,0.439700163548962,1.18668069451713,0.275600446568989,1.97997550053877
8,10,48,NaN,0.560475335820661,1.18540802571812,0.275529498864835,1.97734320797752
8,10,49.55,NaN,0.439629801819658,1.18598396958507,0.27555204725064,1.97856257877156
8,10,51,NaN,0.560419729332691,1.18563890723508,0.275531268142474,1.97786612095597
8,10,52.5,NaN,0.439610453547885,1.1858014584846,0.275538329143857,1.97820093320409
8,10,54,NaN,0.560404162679693,1.18570240217988,0.275532033610551,1.97800423517504
8,10,55.55,NaN,0.439604854503128,1.18575036989636,0.275534274490272,1.97810120628377
8,10,57.05,NaN,0.560399600744859,1.18572077700577,0.275532317267202,1.97804312480013
8,10,58.65,NaN,0.439603173619873,1.18573539831098,0.275533038090364,1.97807228676333
8,10,60.05,NaN,0.560398218296121,1.18572629333833,0.275532417167819,1.97805457269905
8,10,61.5,NaN,0.439602654842674,1.1857308613524,0.275532651897436,1.97806359110606
8,10,63.05,NaN,0.560397788525771,1.18572799586866,0.275532451677813,1.9780580541965
8,10,71.6,1,0.439602491238748,1.18572945092306,0.27553252894736,1.97806090404213
8,10,73.05,NaN,0.56039765221038,1.18572853278674,0.275532463516065,1.97805913964296
8,10,74.55,NaN,0.439602438744924,1.18572900356064,0.27553248919415,1.97806005581528
8,10,76.1,NaN,0.394656472261024,0.835477417442799,0.280086585021195,0.0640916785007612
8,10,77.55,NaN,0.55025067669199,1.341330685654,0.280300132447596,2.43806043877055
8,10,79,NaN,0.433071677408264,1.15280698408523,0.275508572105765,1.89354087548358
8,10,80.5,NaN,0.558269487268213,1.20732227066648,0.276639182722229,2.02651319248855
8,10,82.05,NaN,0.605065439162856,0.840966388437428,0.280680568522711,0.0675795728111719
8,10,83.65,NaN,0.449221437913356,1.3403144709062,0.280269307966923,2.43356024146676
8,10,85.25,NaN,0.395986539091179,0.860455688234364,0.282362952394846,0.0811929831239475
